Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Vaan,0.5016874670982361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VintageWave,0.4983749985694885,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wait,0.4971087574958801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wave,0.4974843859672546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waver,0.5003830790519714,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverer,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waverest,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whammy,0.2544218897819519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willow Mallet,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind,0.503656268119812,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wing,0.4922656416893005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisstly,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden Shack,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodsprite,0.1852656155824661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wormhole,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xyloh,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow Nylon,0.3136875331401825,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuunisun,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zap,0.5029531121253967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeeth,0.3297968804836273,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zipi,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
